max_rh_93710,max_soil_temp_93710,min_wss_93720,date,Season,year,aqi,ozone,pm25,nox,pollutant,CarryOver,classification
96,11.3,0.0,2016-01-27T00:00:00,0.0,2016,107,0.0286999940872192,38.0,0.101,pm25,142,unhealthy 4 sensitive
98,11.8,0.0,2016-02-13T00:00:00,0.0,2016,155,0.04789999127388,63.0,0.0529,pm25,156,unhealthy
98,11.8,0.0,2016-01-21T00:00:00,0.0,2016,87,0.0147999972105026,29.0,0.0509,pm25,80,moderate
96,11.8,0.0,2016-02-19T00:00:00,0.0,2016,66,0.0511999949812889,19.0,0.0582,pm25,84,moderate
98,11.8,0.0,2016-02-20T00:00:00,0.0,2016,84,0.0413000024855137,28.0,0.0347,pm25,122,moderate
97,12.3,0.0,2016-02-24T00:00:00,0.0,2016,124,0.0591999962925911,45.0,0.0422,pm25,76,unhealthy 4 sensitive
97,12.3,0.0,2016-02-25T00:00:00,0.0,2016,76,0.0568999908864498,24.0,0.0661,pm25,99,moderate
98,12.3,0.0,2016-02-16T00:00:00,0.0,2016,124,0.0598000027239323,45.0,0.0365,pm25,84,unhealthy 4 sensitive
98,12.8,0.0,2016-02-29T00:00:00,0.0,2016,155,0.0466000027954578,63.0,0.0471,pm25,84,unhealthy
98,12.8,0.0,2016-02-28T00:00:00,0.0,2016,82,0.0416000038385391,27.0,0.0247,pm25,155,moderate
97,13.3,0.0,2016-03-16T00:00:00,0.0,2016,119,0.0543999932706356,43.0,0.0504,pm25,95,unhealthy 4 sensitive
95,13.8,1.5,2016-03-07T00:00:00,0.0,2016,57,0.0441000051796436,15.0,0.0153,pm25,78,moderate
98,13.8,0.0,2016-03-19T00:00:00,0.0,2016,80,0.0613000020384789,26.0,0.0272,pm25,127,moderate
97,13.8,0.0,2016-12-02T00:00:00,0.75,2016,117,0.0223000012338161,42.0,0.058,pm25,119,unhealthy 4 sensitive
96,14.3,0.0,2016-12-09T00:00:00,0.75,2016,68,0.0301999934017658,20.0,0.0275,pm25,68,moderate
85,15.3,0.0,2016-04-15T00:00:00,0.25,2016,59,0.0486000031232834,16.0,0.0089,pm25,91,moderate
94,15.3,0.0,2016-04-16T00:00:00,0.25,2016,91,0.0657999515533447,31.0,0.0161,pm25,98,moderate
98,18.6,0.0,2016-11-05T00:00:00,0.75,2016,129,0.0674999952316284,47.0,0.0379,pm25,157,unhealthy 4 sensitive
91,19.6,0.0,2016-10-26T00:00:00,0.75,2016,61,0.0518999919295311,17.0,0.0696999,pm25,82,moderate
91,19.6,0.0,2016-10-21T00:00:00,0.75,2016,134,0.080299973487854,27.0,0.0503,ozone,129,unhealthy 4 sensitive
92,19.6,0.0,2016-10-20T00:00:00,0.75,2016,90,0.0668999552726746,27.0,0.0456,ozone,134,moderate
91,20.6,0.0,2016-10-17T00:00:00,0.75,2016,46,0.0493000000715256,6.0,0.0161,ozone,41,good
78,21.6,0.0,2016-09-25T00:00:00,0.75,2016,110,0.073699951171875,17.0,0.0366,ozone,156,unhealthy 4 sensitive
79,23.6,0.0,2016-09-10T00:00:00,1.0,2016,89,0.113199949264526,30.0,0.0154,pm25,74,moderate
75,23.6,0.0,2016-05-29T00:00:00,0.25,2016,99,0.0704999566078186,15.0,0.0112,ozone,108,moderate
72,23.6,0.0,2016-08-12T00:00:00,1.0,2016,201,0.105799973011017,35.0,0.0186,ozone,70,very unhealthy
78,24.6,0.0,2016-06-26T00:00:00,1.0,2016,201,0.0851999521255493,16.0,0.0147,ozone,200,very unhealthy
70,24.6,1.5,2016-06-02T00:00:00,0.25,2016,201,0.0920999646186829,17.0,0.0204,ozone,201,very unhealthy
70,24.6,0.0,2016-06-04T00:00:00,0.25,2016,200,0.102399945259094,25.0,0.0147,ozone,201,unhealthy
63,25.6,0.0,2016-07-23T00:00:00,1.0,2016,201,0.0869999527931213,17.0,0.018,ozone,201,very unhealthy
75,25.6,0.0,2016-07-24T00:00:00,1.0,2016,201,0.090999960899353,75.0,0.018,ozone,201,very unhealthy
77,25.6,0.0,2016-07-14T00:00:00,1.0,2016,201,0.0889999866485596,21.0,0.021,ozone,80,very unhealthy
61,25.6,0.0,2016-07-25T00:00:00,1.0,2016,201,0.0889999866485596,77.0,0.021,ozone,112,very unhealthy
79,26.6,0.0,2016-08-24T00:00:00,1.0,2016,95,0.068399965763092,17.0,0.0253,ozone,134,moderate
69,27.6,0.0,2016-07-15T00:00:00,1.0,2016,80,0.11219996213913,26.0,0.0136,pm25,70,moderate
91,20.3,1.5,2016-10-05T00:00:00,0.75,2016,47,0.0511000044643879,10.0,0.0209,ozone,68,good
92,20.3,0.0,2016-05-05T00:00:00,0.25,2016,45,0.0481000058352947,8.0,0.0073,ozone,43,good
67,20.3,0.0,2016-10-10T00:00:00,0.75,2016,132,0.0634999871253967,48.0,0.0566,pm25,58,unhealthy 4 sensitive
79,20.3,1.5,2016-10-11T00:00:00,0.75,2016,58,0.0571000054478645,11.0,0.0144,ozone,68,moderate
90,20.3,0.0,2016-10-12T00:00:00,0.75,2016,68,0.0596000030636787,20.0,0.0305,pm25,95,moderate
85,21.3,0.0,2016-05-22T00:00:00,0.25,2016,46,0.0498000010848045,7.0,0.0054,ozone,44,good
82,22.3,0.0,2016-09-14T00:00:00,1.0,2016,76,0.0626999735832214,19.0,0.0266,ozone,111,moderate
80,22.3,0.0,2016-09-04T00:00:00,1.0,2016,53,0.044999998062849,13.0,0.0063,pm25,66,moderate
76,22.3,0.0,2016-09-16T00:00:00,1.0,2016,144,0.0814999938011169,53.0,0.0478,pm25,200,unhealthy 4 sensitive
87,22.3,0.0,2016-09-15T00:00:00,1.0,2016,111,0.0737999677658081,21.0,0.0312,ozone,144,unhealthy 4 sensitive
81,23.3,0.0,2016-09-09T00:00:00,1.0,2016,136,0.0808999538421631,31.0,0.0277,ozone,89,unhealthy 4 sensitive
82,23.3,0.0,2016-05-28T00:00:00,0.25,2016,92,0.0676999688148499,16.0,0.0144,ozone,99,moderate
73,23.3,0.0,2016-06-16T00:00:00,0.25,2016,49,0.0529999993741512,8.0,0.0154,ozone,83,good
80,23.3,0.0,2016-06-17T00:00:00,0.25,2016,83,0.0648999810218811,17.0,0.0111,ozone,47,moderate
79,24.3,0.0,2016-08-08T00:00:00,1.0,2016,144,0.083299994468689,18.0,0.0363,ozone,111,unhealthy 4 sensitive
66,25.3,1.5,2016-07-09T00:00:00,1.0,2016,32,0.0346000045537949,7.0,0.0058,ozone,53,good
71,25.3,1.5,2016-08-31T00:00:00,1.0,2016,57,0.0566999949514866,14.0,0.0155,ozone,82,moderate
74,25.3,0.0,2016-07-11T00:00:00,1.0,2016,99,0.069599986076355,16.0,0.0166,ozone,77,moderate
70,25.3,0.0,2016-06-30T00:00:00,1.0,2016,130,0.0793999433517456,19.0,0.024,ozone,87,unhealthy 4 sensitive
70,25.3,1.5,2016-08-03T00:00:00,1.0,2016,136,0.0810999870300293,24.0,0.0302,ozone,201,unhealthy 4 sensitive
62,25.3,0.0,2016-07-12T00:00:00,1.0,2016,77,0.0628999471664429,16.0,0.0216,ozone,99,moderate
97,9.4,0.0,2016-01-01T00:00:00,0.0,2016,152,0.0348000004887581,58.0,0.0702,pm25,149,unhealthy
97,10.9,0.0,2016-01-14T00:00:00,0.0,2016,97,0.0171999968588352,34.0,0.0243,pm25,82,moderate
91,10.9,0.0,2016-02-01T00:00:00,0.0,2016,74,0.0343999937176704,23.0,0.0244,pm25,102,moderate
97,11.4,0.0,2016-01-26T00:00:00,0.0,2016,89,0.0359999984502792,30.0,0.0761999,pm25,107,moderate
96,11.4,0.0,2016-02-10T00:00:00,0.0,2016,107,0.0463000014424324,38.0,0.0748,pm25,119,unhealthy 4 sensitive
95,11.4,0.0,2016-01-15T00:00:00,0.0,2016,82,0.0416999943554401,27.0,0.0689,pm25,84,moderate
97,11.4,0.0,2016-01-17T00:00:00,0.0,2016,134,0.0356000028550625,49.0,0.0221,pm25,70,unhealthy 4 sensitive
97,11.4,0.0,2016-01-25T00:00:00,0.0,2016,107,0.0218000002205372,38.0,0.0522,pm25,89,unhealthy 4 sensitive
97,11.9,0.0,2016-01-24T00:00:00,0.0,2016,97,0.0364999994635582,34.0,0.0401,pm25,107,moderate
97,11.9,0.0,2016-01-20T00:00:00,0.0,2016,68,0.0273000001907349,20.0,0.0326,pm25,87,moderate
98,11.9,0.0,2016-02-21T00:00:00,0.0,2016,122,0.0416999943554401,44.0,0.0266,pm25,129,unhealthy 4 sensitive
97,11.9,0.0,2016-01-18T00:00:00,0.0,2016,70,0.0316999964416027,21.0,0.0429,pm25,55,moderate
97,12.9,0.0,2016-12-07T00:00:00,0.75,2016,112,0.0283999927341938,40.0,0.1047,pm25,102,unhealthy 4 sensitive
96,12.9,0.0,2016-02-27T00:00:00,0.0,2016,117,0.0558000020682812,42.0,0.0175,pm25,82,unhealthy 4 sensitive
97,12.9,0.0,2016-12-18T00:00:00,0.75,2016,132,0.0348000004887581,48.0,0.0725,pm25,122,unhealthy 4 sensitive
97,13.4,0.0,2016-03-09T00:00:00,0.0,2016,80,0.0527999997138977,26.0,0.0347,pm25,89,moderate
96,13.4,2.1,2016-12-08T00:00:00,0.75,2016,102,0.0343999937176704,36.0,0.0162,pm25,68,unhealthy 4 sensitive
93,13.4,0.0,2016-03-08T00:00:00,0.0,2016,78,0.0416000038385391,25.0,0.0236,pm25,80,moderate
94,13.4,0.0,2016-03-15T00:00:00,0.0,2016,57,0.0398999936878681,15.0,0.0257,pm25,119,moderate
97,13.4,0.0,2016-12-03T00:00:00,0.75,2016,119,0.0338999927043915,43.0,0.1094,pm25,153,unhealthy 4 sensitive
95,13.9,0.0,2016-12-17T00:00:00,0.75,2016,107,0.030899990350008,38.0,0.0563,pm25,132,unhealthy 4 sensitive
97,14.9,0.0,2016-12-14T00:00:00,0.75,2016,66,0.0354999974370003,19.0,0.079,pm25,55,moderate
94,14.9,0.0,2016-12-10T00:00:00,0.75,2016,68,0.0301000028848648,20.0,0.0061,pm25,31,moderate
95,14.9,0.0,2016-11-29T00:00:00,0.75,2016,87,0.035800002515316,29.0,0.0449,pm25,93,moderate
97,18.8,0.0,2016-11-02T00:00:00,0.75,2016,82,0.0443000011146069,27.0,0.061,pm25,107,moderate
91,19.8,0.0,2016-05-07T00:00:00,0.25,2016,45,0.0486999936401844,10.0,0.0144,ozone,55,good
93,19.8,0.0,2016-10-19T00:00:00,0.75,2016,70,0.0541000030934811,21.0,0.03,pm25,90,moderate
85,20.8,1.5,2016-05-24T00:00:00,0.25,2016,36,0.0383999906480312,7.0,0.0076,ozone,48,good
83,20.8,0.0,2016-10-03T00:00:00,0.75,2016,34,0.0366999953985214,7.0,0.022,ozone,45,good
69,21.8,0.0,2016-09-26T00:00:00,0.75,2016,156,0.0828999876976013,65.0,0.08,pm25,201,unhealthy
67,21.8,3.1,2016-10-01T00:00:00,0.75,2016,46,0.0493999905884266,10.0,0.0089,ozone,45,good
71,22.8,0.0,2016-05-19T00:00:00,0.25,2016,93,0.067799985408783,15.0,0.0175,ozone,43,moderate
80,22.8,0.0,2016-05-18T00:00:00,0.25,2016,85,0.0652999877929688,11.0,0.0153,ozone,93,moderate
59,22.8,0.0,2016-09-20T00:00:00,1.0,2016,153,0.0753999352455139,59.0,0.0177,pm25,89,unhealthy
72,22.8,0.0,2016-09-19T00:00:00,1.0,2016,108,0.0728999376296997,19.0,0.0689999,ozone,153,unhealthy 4 sensitive
73,23.8,0.0,2016-06-19T00:00:00,0.25,2016,96,0.0688999891281128,9.0,0.0094,ozone,104,moderate
71,23.8,2.1,2016-06-14T00:00:00,0.25,2016,78,0.0633999705314636,9.0,0.0067,ozone,49,moderate
88,24.8,0.0,2016-08-06T00:00:00,1.0,2016,146,0.0839999914169312,19.0,0.0185,ozone,63,unhealthy 4 sensitive
71,24.8,1.5,2016-08-22T00:00:00,1.0,2016,90,0.0669999718666077,23.0,0.021,ozone,76,moderate
70,24.8,1.5,2016-06-09T00:00:00,0.25,2016,98,0.070099949836731,9.0,0.0092,ozone,47,moderate
60,24.8,0.0,2016-08-14T00:00:00,1.0,2016,200,0.0994999408721924,23.0,0.0119,ozone,136,unhealthy
79,24.8,0.0,2016-09-02T00:00:00,1.0,2016,138,0.0816999673843384,16.0,0.0286,ozone,68,unhealthy 4 sensitive
63,25.8,0.0,2016-07-31T00:00:00,1.0,2016,109,0.0732999444007874,24.0,0.0124,ozone,145,unhealthy 4 sensitive
79,25.8,0.0,2016-08-16T00:00:00,1.0,2016,200,0.0986999869346619,27.0,0.0238,ozone,97,unhealthy
57,25.8,0.0,2016-07-28T00:00:00,1.0,2016,105,0.107099950313568,37.0,0.0258,pm25,70,unhealthy 4 sensitive
71,25.8,0.0,2016-07-27T00:00:00,1.0,2016,89,0.109899938106537,30.0,0.0349,pm25,105,moderate
72,25.8,0.0,2016-07-29T00:00:00,1.0,2016,70,0.112299978733063,21.0,0.0396,pm25,99,moderate
98,7.5,0.0,2017-12-12T00:00:00,0.75,2017,156,0.0291999951004982,65.0,0.1053,pm25,160,unhealthy
97,7.5,0.0,2017-12-15T00:00:00,0.75,2017,163,0.0399999991059303,78.2,0.1218,pm25,163,unhealthy
97,9.5,0.0,2017-12-27T00:00:00,0.0,2017,152,0.0396000035107136,56.9,0.0961,pm25,160,unhealthy
97,10.5,0.0,2017-01-26T00:00:00,0.0,2017,88,0.0331000052392483,29.8,0.0829,pm25,92,moderate
97,10.5,0.0,2017-01-27T00:00:00,0.0,2017,92,0.0383999906480312,31.8,0.073,pm25,94,moderate
97,11.5,0.0,2017-01-06T00:00:00,0.0,2017,94,0.028499998152256,32.4,0.0881,pm25,64,moderate
97,12.0,0.0,2017-01-05T00:00:00,0.0,2017,42,0.035300001502037,10.1,0.0209,pm25,94,good
95,12.5,2.1,2017-02-03T00:00:00,0.0,2017,60,0.0373000018298626,16.3,0.0136,pm25,68,moderate
96,12.5,0.0,2017-02-04T00:00:00,0.0,2017,68,0.0439999997615814,20.0,0.0416,pm25,56,moderate
94,13.0,2.6,2017-02-07T00:00:00,0.0,2017,36,0.038600005209446,7.9,0.006,ozone,52,good
93,13.0,2.1,2017-01-10T00:00:00,0.0,2017,52,0.0362999998033047,12.5,0.0231,pm25,48,moderate
98,13.5,0.0,2017-02-14T00:00:00,0.0,2017,84,0.0433000028133392,27.7,0.0448,pm25,84,moderate
87,13.5,1.5,2017-02-16T00:00:00,0.0,2017,50,0.0398999936878681,11.9,0.0156,pm25,42,good
93,14.0,1.5,2017-02-22T00:00:00,0.0,2017,41,0.0446000024676323,9.8,0.006,pm25,40,good
99,14.5,0.0,2017-12-01T00:00:00,0.75,2017,149,0.0418999902904034,54.8,0.0875,pm25,160,unhealthy 4 sensitive
79,15.0,0.0,2017-03-31T00:00:00,0.25,2017,68,0.0503000020980835,20.2,0.0235,pm25,76,moderate
98,15.5,0.0,2017-03-14T00:00:00,0.0,2017,116,0.0751999616622925,18.5,0.0447,ozone,78,unhealthy 4 sensitive
96,15.5,0.0,2017-04-09T00:00:00,0.25,2017,58,0.0571999959647655,14.2,0.0169,ozone,54,moderate
90,16.0,2.6,2017-03-21T00:00:00,0.25,2017,57,0.0441000051796436,14.9,0.0122,pm25,51,moderate
92,16.0,0.0,2017-03-16T00:00:00,0.0,2017,54,0.0413000024855137,13.5,0.015,pm25,73,moderate
99,16.0,0.0,2017-11-19T00:00:00,0.75,2017,95,0.0438000001013279,32.8,0.0407,pm25,97,moderate
99,16.0,0.0,2017-11-28T00:00:00,0.75,2017,99,0.0368999913334846,34.7,0.0504,pm25,101,moderate
96,16.0,0.0,2017-03-18T00:00:00,0.0,2017,85,0.0653999447822571,23.6,0.0155,ozone,79,moderate
82,17.0,0.0,2017-11-09T00:00:00,0.75,2017,36,0.0336000025272369,8.6,0.0163,pm25,52,good
98,17.0,0.0,2017-11-11T00:00:00,0.75,2017,93,0.0426999963819981,32.0,0.0532,pm25,75,moderate
82,17.0,0.0,2017-04-28T00:00:00,0.25,2017,70,0.0608999915421009,12.9,0.0078,ozone,100,moderate
84,17.0,0.0,2017-10-17T00:00:00,0.75,2017,105,0.0720999836921692,34.7,0.0558,ozone,201,unhealthy 4 sensitive
94,17.0,0.0,2017-04-26T00:00:00,0.25,2017,50,0.045499999076128,12.0,0.0157,pm25,66,good
80,18.0,0.0,2017-10-11T00:00:00,0.75,2017,181,0.0696999430656433,113.8,0.0338,pm25,114,unhealthy
87,18.0,1.5,2017-11-05T00:00:00,0.75,2017,52,0.0396000035107136,12.5,0.0193,pm25,74,moderate
76,19.0,0.0,2017-09-26T00:00:00,0.75,2017,101,0.0709999799728394,14.0,0.0534,ozone,113,unhealthy 4 sensitive
80,20.0,0.0,2017-09-29T00:00:00,0.75,2017,121,0.0767999887466431,17.6,0.0511,ozone,52,unhealthy 4 sensitive
78,20.0,1.5,2017-09-30T00:00:00,0.75,2017,52,0.04789999127388,12.8,0.0083,pm25,60,moderate
74,23.0,0.0,2017-06-19T00:00:00,0.25,2017,141,0.0823999643325806,25.8,0.0356,ozone,201,unhealthy 4 sensitive
90,25.0,0.0,2017-09-12T00:00:00,1.0,2017,201,0.0895999670028687,29.7,0.0243,ozone,72,very unhealthy
75,26.0,0.0,2017-08-08T00:00:00,1.0,2017,100,0.0699999928474426,23.0,0.0141,ozone,103,moderate
69,26.0,0.0,2017-07-28T00:00:00,1.0,2017,134,0.0803999900817871,22.7,0.0222,ozone,201,unhealthy 4 sensitive
87,26.0,0.0,2017-09-09T00:00:00,1.0,2017,125,0.0778999924659729,20.7,0.0115,ozone,125,unhealthy 4 sensitive
67,26.0,0.0,2017-07-24T00:00:00,1.0,2017,107,0.0726999640464783,19.5,0.0184,ozone,89,unhealthy 4 sensitive
82,28.0,0.0,2017-09-06T00:00:00,1.0,2017,147,0.0840999484062195,20.1,0.0119,ozone,74,unhealthy 4 sensitive
96,16.5,0.0,2017-04-18T00:00:00,0.25,2017,43,0.0408999919891357,10.4,0.0315,pm25,50,good
86,16.5,0.0,2017-04-13T00:00:00,0.25,2017,43,0.0463999919593334,8.1,0.0104,ozone,47,good
85,16.5,0.0,2017-10-15T00:00:00,0.75,2017,122,0.0770999789237976,30.8,0.0326,ozone,120,unhealthy 4 sensitive
90,16.5,3.1,2017-04-20T00:00:00,0.25,2017,51,0.055100005120039,12.1,0.0133,pm25,100,moderate
80,16.5,0.0,2017-05-18T00:00:00,0.25,2017,63,0.0586000047624111,16.6,0.0308,ozone,77,moderate
78,16.5,0.0,2017-10-14T00:00:00,0.75,2017,115,0.0751000046730042,37.1,0.0315,ozone,122,unhealthy 4 sensitive
93,16.5,0.0,2017-11-15T00:00:00,0.75,2017,76,0.0443999916315079,24.1,0.027,pm25,59,moderate
68,17.5,2.1,2017-05-19T00:00:00,0.25,2017,77,0.0628999471664429,16.6,0.0165,ozone,111,moderate
95,17.5,0.0,2017-10-21T00:00:00,0.75,2017,96,0.0476999953389168,33.4,0.0328,pm25,73,moderate
93,17.5,2.6,2017-04-07T00:00:00,0.25,2017,54,0.0509999990463257,13.3,0.013,pm25,54,moderate
89,17.5,0.0,2017-10-19T00:00:00,0.75,2017,153,0.0762999653816223,59.8,0.0528,pm25,51,unhealthy
86,19.5,1.5,2017-05-11T00:00:00,0.25,2017,62,0.0583999902009964,13.2,0.0075,ozone,44,moderate
69,22.5,0.0,2017-09-18T00:00:00,1.0,2017,81,0.0581999942660332,26.4,0.0268,pm25,52,moderate
68,25.5,1.5,2017-07-26T00:00:00,1.0,2017,80,0.0637999773025513,17.5,0.0116,ozone,123,moderate
73,25.5,1.5,2017-08-27T00:00:00,1.0,2017,145,0.0835999846458435,24.1,0.012,ozone,78,unhealthy 4 sensitive
69,25.5,1.5,2017-08-18T00:00:00,1.0,2017,126,0.0781999826431274,21.0,0.0116,ozone,141,unhealthy 4 sensitive
72,25.5,1.5,2017-08-13T00:00:00,1.0,2017,109,0.073199987411499,18.1,0.0114,ozone,65,unhealthy 4 sensitive
80,27.5,0.0,2017-06-22T00:00:00,1.0,2017,200,0.0986999869346619,24.6,0.0183,ozone,200,unhealthy
76,27.5,0.0,2017-06-25T00:00:00,1.0,2017,147,0.0840999484062195,16.8,0.0115,ozone,48,unhealthy 4 sensitive
76,28.5,0.0,2017-09-05T00:00:00,1.0,2017,145,0.0836999416351318,29.6,0.0154,ozone,147,unhealthy 4 sensitive
90,7.3,0.0,2017-12-20T00:00:00,0.75,2017,64,0.0361999943852425,18.4,0.0279,pm25,115,moderate
99,7.3,0.0,2017-12-21T00:00:00,0.0,2017,115,0.0401999950408936,41.3,0.0818,pm25,126,unhealthy 4 sensitive
99,7.3,0.0,2017-12-14T00:00:00,0.75,2017,165,0.0486000031232834,83.4,0.0834,pm25,163,unhealthy
97,7.8,0.0,2017-12-11T00:00:00,0.75,2017,152,0.031300000846386,57.5,0.1373,pm25,156,unhealthy
96,8.1,0.0,2017-12-10T00:00:00,0.75,2017,152,0.0441999956965446,58.0,0.0935,pm25,152,unhealthy
95,8.6,0.0,2017-12-09T00:00:00,0.75,2017,148,0.0458000004291534,54.4,0.1073,pm25,152,unhealthy 4 sensitive
94,9.1,0.0,2017-12-07T00:00:00,0.75,2017,98,0.0378999933600426,34.4,0.103,pm25,138,moderate
97,9.1,0.0,2017-12-23T00:00:00,0.0,2017,155,0.030799999833107,63.6,0.0677,pm25,161,unhealthy
96,9.6,0.0,2017-12-25T00:00:00,0.0,2017,169,0.037600003182888,89.4,0.039,pm25,171,unhealthy
95,9.6,0.0,2017-12-26T00:00:00,0.0,2017,171,0.0452999994158745,95.2,0.0991,pm25,152,unhealthy
99,10.6,0.0,2017-12-05T00:00:00,0.75,2017,128,0.0319999977946281,46.3,0.0753999,pm25,94,unhealthy 4 sensitive
98,10.6,0.0,2017-01-30T00:00:00,0.0,2017,99,0.0396000035107136,35.1,0.1141,pm25,127,moderate
91,11.1,0.0,2017-01-03T00:00:00,0.0,2017,55,0.0368000008165836,14.0,0.0306,pm25,34,moderate
95,11.1,0.0,2017-01-02T00:00:00,0.0,2017,76,0.0281000025570393,24.1,0.0442,pm25,55,moderate
94,11.1,0.0,2017-01-01T00:00:00,0.0,2017,71,0.035800002515316,21.8,0.028,pm25,76,moderate
97,11.6,2.1,2017-01-07T00:00:00,0.0,2017,64,0.0226000025868416,18.5,0.0144,pm25,48,moderate
96,11.6,3.1,2017-01-04T00:00:00,0.0,2017,34,0.0366000048816204,5.6,0.0111,ozone,42,good
95,11.6,0.0,2017-01-22T00:00:00,0.0,2017,49,0.0408999919891357,11.8,0.0079,pm25,72,good
93,11.6,0.0,2017-01-20T00:00:00,0.0,2017,55,0.0416000038385391,13.9,0.0245,pm25,50,moderate
95,11.6,0.0,2017-01-23T00:00:00,0.0,2017,72,0.0403999909758568,22.1,0.0339,pm25,65,moderate
96,12.1,0.0,2017-03-06T00:00:00,0.0,2017,50,0.04789999127388,11.9,0.0395,pm25,59,good
94,12.1,0.0,2017-02-26T00:00:00,0.0,2017,79,0.0508999936282635,25.2,0.0246,pm25,69,moderate
92,12.6,0.0,2017-02-28T00:00:00,0.0,2017,60,0.0466999933123589,16.6,0.0417,pm25,60,moderate
93,12.6,0.0,2017-02-27T00:00:00,0.0,2017,69,0.0451999939978123,20.7,0.0201,pm25,60,moderate
96,12.6,0.0,2017-03-03T00:00:00,0.0,2017,74,0.0526999942958355,23.1,0.0467,pm25,64,moderate
98,13.1,0.0,2017-02-13T00:00:00,0.0,2017,72,0.0378999933600426,22.3,0.0828,pm25,84,moderate
96,13.1,2.1,2017-02-17T00:00:00,0.0,2017,42,0.042600005865097,10.0,0.0082,pm25,53,good
97,13.6,0.0,2017-02-15T00:00:00,0.0,2017,84,0.0458999909460545,28.0,0.0525,pm25,50,moderate
92,13.6,0.0,2017-02-23T00:00:00,0.0,2017,40,0.0428999923169613,8.8,0.0154,ozone,62,good
94,13.6,0.0,2017-02-19T00:00:00,0.0,2017,46,0.0439999997615814,11.0,0.0061,pm25,47,good
98,14.1,0.0,2017-12-04T00:00:00,0.75,2017,94,0.0288999937474728,32.6,0.0656,pm25,128,moderate
96,15.1,0.0,2017-03-30T00:00:00,0.25,2017,58,0.0501999966800213,15.3,0.0157,pm25,68,moderate
94,15.1,1.5,2017-03-24T00:00:00,0.25,2017,71,0.044999998062849,21.7,0.0108,pm25,60,moderate
98,15.1,0.0,2017-03-26T00:00:00,0.25,2017,67,0.0493999905884266,19.5,0.02,pm25,41,moderate
95,15.1,0.0,2017-03-28T00:00:00,0.25,2017,52,0.0459999963641167,12.6,0.0366,pm25,75,moderate
80,16.2,0.0,2017-05-15T00:00:00,0.25,2017,57,0.0453999936580658,15.0,0.0078,pm25,60,moderate
94,16.2,0.0,2017-11-21T00:00:00,0.75,2017,103,0.0521000027656555,36.4,0.0705,pm25,134,unhealthy 4 sensitive
97,16.2,0.0,2017-11-23T00:00:00,0.75,2017,109,0.0582999996840954,38.8,0.043,pm25,154,unhealthy 4 sensitive
99,16.2,0.0,2017-11-25T00:00:00,0.75,2017,121,0.0453999936580658,43.8,0.0522,pm25,69,unhealthy 4 sensitive
91,17.2,1.5,2017-11-10T00:00:00,0.75,2017,52,0.0406000055372715,12.8,0.0187,pm25,93,moderate
86,17.2,0.0,2017-05-01T00:00:00,0.25,2017,109,0.073199987411499,24.7,0.0222,ozone,201,unhealthy 4 sensitive
93,17.2,5.1,2017-04-27T00:00:00,0.25,2017,66,0.0594999976456165,10.1,0.006,ozone,70,moderate
86,18.2,0.0,2017-05-02T00:00:00,0.25,2017,201,0.0857999920845032,16.7,0.0437,ozone,146,very unhealthy
83,18.2,0.0,2017-10-06T00:00:00,0.75,2017,90,0.0667999982833862,21.0,0.0468,ozone,201,moderate
69,18.2,0.0,2017-05-20T00:00:00,0.25,2017,111,0.0737999677658081,19.7,0.0172,ozone,130,unhealthy 4 sensitive
93,20.2,0.0,2017-10-01T00:00:00,0.75,2017,60,0.0531999953091145,16.2,0.0139,pm25,58,moderate
77,20.2,0.0,2017-06-03T00:00:00,0.25,2017,150,0.0849999785423279,17.9,0.0124,ozone,92,unhealthy 4 sensitive
88,20.2,0.0,2017-05-03T00:00:00,0.25,2017,146,0.0839999914169312,27.3,0.0507,ozone,148,unhealthy 4 sensitive
79,25.2,0.0,2017-08-22T00:00:00,1.0,2017,93,0.067799985408783,25.7,0.0125,ozone,201,moderate
74,25.2,0.0,2017-08-14T00:00:00,1.0,2017,65,0.037600003182888,18.7,0.01,pm25,71,moderate
75,25.2,1.5,2017-08-17T00:00:00,1.0,2017,103,0.0716999769210815,28.1,0.0128,ozone,126,unhealthy 4 sensitive
74,25.2,2.1,2017-08-21T00:00:00,1.0,2017,77,0.0568999908864498,24.7,0.011,pm25,93,moderate
76,26.2,1.5,2017-06-28T00:00:00,1.0,2017,63,0.0586000047624111,13.5,0.0109,ozone,65,moderate
61,26.2,0.0,2017-07-29T00:00:00,1.0,2017,201,0.087399959564209,22.3,0.013,ozone,131,very unhealthy
62,27.2,2.1,2017-06-26T00:00:00,1.0,2017,48,0.052300002425909,10.5,0.0075,ozone,81,good
59,28.2,0.0,2017-07-19T00:00:00,1.0,2017,105,0.0670999884605408,37.2,0.0142,pm25,97,unhealthy 4 sensitive
86,16.7,4.1,2017-04-25T00:00:00,0.25,2017,60,0.0576999932527542,10.4,0.0049,ozone,50,moderate
84,16.7,0.0,2017-10-13T00:00:00,0.75,2017,96,0.064300000667572,33.4,0.0625,pm25,115,moderate
60,16.7,3.1,2017-11-16T00:00:00,0.75,2017,59,0.038100004196167,16.1,0.019,pm25,51,moderate
84,16.7,0.0,2017-10-16T00:00:00,0.75,2017,120,0.0764999985694885,40.9,0.0789,ozone,105,unhealthy 4 sensitive
84,16.7,3.6,2017-04-24T00:00:00,0.25,2017,45,0.0458999909460545,10.9,0.0071,pm25,60,good
